timestamp,server,resp_time,status_code,size,origin
2019-10-14 07:31:17.281124,CLOUDFRONT,0.057333,200,256000,ap-southeast-1a
2019-10-14 07:31:17.310067,CLOUDFRONT,0.021181,200,256000,ap-southeast-1a
2019-10-14 07:31:17.339916,CLOUDFRONT,0.020201,200,256000,ap-southeast-1a
2019-10-14 07:31:17.368034,CLOUDFRONT,0.021043,200,256000,ap-southeast-1a
2019-10-14 07:31:17.398650,CLOUDFRONT,0.023579,200,256000,ap-southeast-1a
2019-10-14 07:31:17.428196,CLOUDFRONT,0.021673,200,256000,ap-southeast-1a
2019-10-14 07:31:17.457367,CLOUDFRONT,0.020149,200,256000,ap-southeast-1a
2019-10-14 07:31:17.485039,CLOUDFRONT,0.020348,200,256000,ap-southeast-1a
2019-10-14 07:31:17.512652,CLOUDFRONT,0.01949,200,256000,ap-southeast-1a
2019-10-14 07:31:17.544133,CLOUDFRONT,0.023007,200,256000,ap-southeast-1a
2019-10-14 07:31:17.580498,CLOUDFRONT,0.026211,200,256000,ap-southeast-1a
2019-10-14 07:31:17.607690,CLOUDFRONT,0.020159,200,256000,ap-southeast-1a
2019-10-14 07:31:17.636195,CLOUDFRONT,0.020422,200,256000,ap-southeast-1a
2019-10-14 07:31:17.666360,CLOUDFRONT,0.020043,200,256000,ap-southeast-1a
2019-10-14 07:31:17.697645,CLOUDFRONT,0.021544,200,256000,ap-southeast-1a
2019-10-14 07:31:17.725809,CLOUDFRONT,0.020091,200,256000,ap-southeast-1a
2019-10-14 07:31:17.753021,CLOUDFRONT,0.019522,200,256000,ap-southeast-1a
2019-10-14 07:31:17.780681,CLOUDFRONT,0.019474,200,256000,ap-southeast-1a
2019-10-14 07:31:17.808257,CLOUDFRONT,0.01967,200,256000,ap-southeast-1a
2019-10-14 07:31:17.836114,CLOUDFRONT,0.019789,200,256000,ap-southeast-1a
2019-10-14 07:31:17.864207,CLOUDFRONT,0.020323,200,256000,ap-southeast-1a
2019-10-14 07:31:17.892649,CLOUDFRONT,0.020234,200,256000,ap-southeast-1a
2019-10-14 07:31:17.922144,CLOUDFRONT,0.022223,200,256000,ap-southeast-1a
2019-10-14 07:31:17.952839,CLOUDFRONT,0.022562,200,256000,ap-southeast-1a
2019-10-14 07:31:17.980021,CLOUDFRONT,0.019705,200,256000,ap-southeast-1a
2019-10-14 07:31:18.010800,CLOUDFRONT,0.021806,200,256000,ap-southeast-1a
2019-10-14 07:31:18.041144,CLOUDFRONT,0.022118,200,256000,ap-southeast-1a
2019-10-14 07:31:18.069101,CLOUDFRONT,0.019472,200,256000,ap-southeast-1a
2019-10-14 07:31:18.096112,CLOUDFRONT,0.018946,200,256000,ap-southeast-1a
2019-10-14 07:31:18.125083,CLOUDFRONT,0.020873,200,256000,ap-southeast-1a
2019-10-14 07:31:18.154479,CLOUDFRONT,0.02137,200,256000,ap-southeast-1a
2019-10-14 07:31:18.184541,CLOUDFRONT,0.022743,200,256000,ap-southeast-1a
2019-10-14 07:31:18.213443,CLOUDFRONT,0.020849,200,256000,ap-southeast-1a
2019-10-14 07:31:18.241877,CLOUDFRONT,0.020287,200,256000,ap-southeast-1a
2019-10-14 07:31:18.269764,CLOUDFRONT,0.019799,200,256000,ap-southeast-1a
2019-10-14 07:31:18.299471,CLOUDFRONT,0.021781,200,256000,ap-southeast-1a
2019-10-14 07:31:18.328432,CLOUDFRONT,0.020866,200,256000,ap-southeast-1a
2019-10-14 07:31:18.356910,CLOUDFRONT,0.020308,200,256000,ap-southeast-1a
2019-10-14 07:31:18.386234,CLOUDFRONT,0.021147,200,256000,ap-southeast-1a
2019-10-14 07:31:18.417594,CLOUDFRONT,0.023012,200,256000,ap-southeast-1a
2019-10-14 07:31:18.445046,CLOUDFRONT,0.019875,200,256000,ap-southeast-1a
2019-10-14 07:31:18.473727,CLOUDFRONT,0.020691,200,256000,ap-southeast-1a
2019-10-14 07:31:18.501206,CLOUDFRONT,0.019954,200,256000,ap-southeast-1a
2019-10-14 07:31:18.530092,CLOUDFRONT,0.021067,200,256000,ap-southeast-1a
2019-10-14 07:31:18.558374,CLOUDFRONT,0.019915,200,256000,ap-southeast-1a
2019-10-14 07:31:18.586901,CLOUDFRONT,0.020946,200,256000,ap-southeast-1a
2019-10-14 07:31:18.614589,CLOUDFRONT,0.019517,200,256000,ap-southeast-1a
2019-10-14 07:31:18.641597,CLOUDFRONT,0.019683,200,256000,ap-southeast-1a
2019-10-14 07:31:18.669677,CLOUDFRONT,0.019813,200,256000,ap-southeast-1a
2019-10-14 07:31:18.698628,CLOUDFRONT,0.020913,200,256000,ap-southeast-1a
2019-10-14 07:31:18.728014,CLOUDFRONT,0.021527,200,256000,ap-southeast-1a
2019-10-14 07:31:18.754983,CLOUDFRONT,0.019472,200,256000,ap-southeast-1a
2019-10-14 07:31:18.783924,CLOUDFRONT,0.019435,200,256000,ap-southeast-1a
2019-10-14 07:31:18.816369,CLOUDFRONT,0.022949,200,256000,ap-southeast-1a
2019-10-14 07:31:18.847637,CLOUDFRONT,0.021233,200,256000,ap-southeast-1a
2019-10-14 07:31:18.878735,CLOUDFRONT,0.020586,200,256000,ap-southeast-1a
2019-10-14 07:31:18.908729,CLOUDFRONT,0.020005,200,256000,ap-southeast-1a
2019-10-14 07:31:18.938927,CLOUDFRONT,0.020602,200,256000,ap-southeast-1a
2019-10-14 07:31:18.970346,CLOUDFRONT,0.021091,200,256000,ap-southeast-1a
2019-10-14 07:31:18.999598,CLOUDFRONT,0.018702,200,256000,ap-southeast-1a
2019-10-14 07:31:19.031590,CLOUDFRONT,0.021595,200,256000,ap-southeast-1a
2019-10-14 07:31:19.065088,CLOUDFRONT,0.022178,200,256000,ap-southeast-1a
2019-10-14 07:31:19.096729,CLOUDFRONT,0.021346,200,256000,ap-southeast-1a
2019-10-14 07:31:19.129905,CLOUDFRONT,0.023289,200,256000,ap-southeast-1a
2019-10-14 07:31:19.162646,CLOUDFRONT,0.021865,200,256000,ap-southeast-1a
2019-10-14 07:31:19.194691,CLOUDFRONT,0.021639,200,256000,ap-southeast-1a
2019-10-14 07:31:19.227506,CLOUDFRONT,0.022632,200,256000,ap-southeast-1a
2019-10-14 07:31:19.257270,CLOUDFRONT,0.019607,200,256000,ap-southeast-1a
2019-10-14 07:31:19.284125,CLOUDFRONT,0.016302,200,256000,ap-southeast-1a
2019-10-14 07:31:19.311371,CLOUDFRONT,0.016353,200,256000,ap-southeast-1a
2019-10-14 07:31:19.338630,CLOUDFRONT,0.016303,200,256000,ap-southeast-1a
2019-10-14 07:31:19.363807,CLOUDFRONT,0.01528,200,256000,ap-southeast-1a
2019-10-14 07:31:19.388824,CLOUDFRONT,0.014967,200,256000,ap-southeast-1a
2019-10-14 07:31:19.415598,CLOUDFRONT,0.017707,200,256000,ap-southeast-1a
2019-10-14 07:31:19.441917,CLOUDFRONT,0.016016,200,256000,ap-southeast-1a
2019-10-14 07:31:19.468565,CLOUDFRONT,0.015507,200,256000,ap-southeast-1a
2019-10-14 07:31:19.494548,CLOUDFRONT,0.015697,200,256000,ap-southeast-1a
2019-10-14 07:31:19.521357,CLOUDFRONT,0.015927,200,256000,ap-southeast-1a
2019-10-14 07:31:19.547503,CLOUDFRONT,0.016107,200,256000,ap-southeast-1a
2019-10-14 07:31:19.573336,CLOUDFRONT,0.015771,200,256000,ap-southeast-1a
2019-10-14 07:31:19.598459,CLOUDFRONT,0.015301,200,256000,ap-southeast-1a
2019-10-14 07:31:19.624630,CLOUDFRONT,0.016464,200,256000,ap-southeast-1a
2019-10-14 07:31:19.652668,CLOUDFRONT,0.017996,200,256000,ap-southeast-1a
2019-10-14 07:31:19.677714,CLOUDFRONT,0.015188,200,256000,ap-southeast-1a
2019-10-14 07:31:19.702217,CLOUDFRONT,0.015298,200,256000,ap-southeast-1a
2019-10-14 07:31:19.727613,CLOUDFRONT,0.015792,200,256000,ap-southeast-1a
2019-10-14 07:31:19.754001,CLOUDFRONT,0.015969,200,256000,ap-southeast-1a
2019-10-14 07:31:19.782882,CLOUDFRONT,0.018278,200,256000,ap-southeast-1a
2019-10-14 07:31:19.810398,CLOUDFRONT,0.016061,200,256000,ap-southeast-1a
2019-10-14 07:31:19.836796,CLOUDFRONT,0.016053,200,256000,ap-southeast-1a
2019-10-14 07:31:19.862555,CLOUDFRONT,0.015318,200,256000,ap-southeast-1a
2019-10-14 07:31:19.889511,CLOUDFRONT,0.01673,200,256000,ap-southeast-1a
2019-10-14 07:31:19.916005,CLOUDFRONT,0.016119,200,256000,ap-southeast-1a
2019-10-14 07:31:19.943499,CLOUDFRONT,0.017268,200,256000,ap-southeast-1a
2019-10-14 07:31:19.969349,CLOUDFRONT,0.015747,200,256000,ap-southeast-1a
2019-10-14 07:31:19.996644,CLOUDFRONT,0.0162,200,256000,ap-southeast-1a
2019-10-14 07:31:20.026105,CLOUDFRONT,0.018648,200,256000,ap-southeast-1a
2019-10-14 07:31:20.053324,CLOUDFRONT,0.017143,200,256000,ap-southeast-1a
2019-10-14 07:31:20.080690,CLOUDFRONT,0.017259,200,256000,ap-southeast-1a
2019-10-14 07:31:20.107643,CLOUDFRONT,0.016735,200,256000,ap-southeast-1a
2019-10-14 07:31:20.136595,CLOUDFRONT,0.017933,200,256000,ap-southeast-1a
2019-10-14 07:31:20.162914,CLOUDFRONT,0.016034,200,256000,ap-southeast-1a
2019-10-14 07:31:20.189383,CLOUDFRONT,0.016533,200,256000,ap-southeast-1a
2019-10-14 07:31:20.215481,CLOUDFRONT,0.016393,200,256000,ap-southeast-1a
2019-10-14 07:31:20.244969,CLOUDFRONT,0.019514,200,256000,ap-southeast-1a
2019-10-14 07:31:20.276908,CLOUDFRONT,0.020439,200,256000,ap-southeast-1a
2019-10-14 07:31:20.302711,CLOUDFRONT,0.015785,200,256000,ap-southeast-1a
2019-10-14 07:31:20.338039,CLOUDFRONT,0.02586,200,256000,ap-southeast-1a
2019-10-14 07:31:20.363853,CLOUDFRONT,0.015249,200,256000,ap-southeast-1a
2019-10-14 07:31:20.390935,CLOUDFRONT,0.015863,200,256000,ap-southeast-1a
2019-10-14 07:31:20.417954,CLOUDFRONT,0.01713,200,256000,ap-southeast-1a
2019-10-14 07:31:20.442943,CLOUDFRONT,0.014918,200,256000,ap-southeast-1a
2019-10-14 07:31:20.468624,CLOUDFRONT,0.015436,200,256000,ap-southeast-1a
2019-10-14 07:31:20.495782,CLOUDFRONT,0.01556,200,256000,ap-southeast-1a
2019-10-14 07:31:20.522989,CLOUDFRONT,0.017158,200,256000,ap-southeast-1a
2019-10-14 07:31:20.550984,CLOUDFRONT,0.017968,200,256000,ap-southeast-1a
2019-10-14 07:31:20.577213,CLOUDFRONT,0.015532,200,256000,ap-southeast-1a
2019-10-14 07:31:20.603145,CLOUDFRONT,0.015302,200,256000,ap-southeast-1a
2019-10-14 07:31:20.631436,CLOUDFRONT,0.017685,200,256000,ap-southeast-1a
2019-10-14 07:31:20.657186,CLOUDFRONT,0.015805,200,256000,ap-southeast-1a
2019-10-14 07:31:20.687619,CLOUDFRONT,0.020638,200,256000,ap-southeast-1a
2019-10-14 07:31:20.713783,CLOUDFRONT,0.01583,200,256000,ap-southeast-1a
2019-10-14 07:31:20.740642,CLOUDFRONT,0.016565,200,256000,ap-southeast-1a
2019-10-14 07:31:20.767186,CLOUDFRONT,0.015731,200,256000,ap-southeast-1a
2019-10-14 07:31:20.794371,CLOUDFRONT,0.01754,200,256000,ap-southeast-1a
2019-10-14 07:31:20.822101,CLOUDFRONT,0.017282,200,256000,ap-southeast-1a
2019-10-14 07:31:20.848643,CLOUDFRONT,0.016896,200,256000,ap-southeast-1a
2019-10-14 07:31:20.875039,CLOUDFRONT,0.016072,200,256000,ap-southeast-1a
2019-10-14 07:31:20.902058,CLOUDFRONT,0.017205,200,256000,ap-southeast-1a
2019-10-14 07:31:20.928138,CLOUDFRONT,0.015899,200,256000,ap-southeast-1a
2019-10-14 07:31:20.954134,CLOUDFRONT,0.015578,200,256000,ap-southeast-1a
2019-10-14 07:31:20.982881,CLOUDFRONT,0.017867,200,256000,ap-southeast-1a
2019-10-14 07:31:21.012611,CLOUDFRONT,0.019919,200,256000,ap-southeast-1a
2019-10-14 07:31:21.039328,CLOUDFRONT,0.01588,200,256000,ap-southeast-1a
2019-10-14 07:31:21.065678,CLOUDFRONT,0.016768,200,256000,ap-southeast-1a
2019-10-14 07:31:21.091071,CLOUDFRONT,0.015272,200,256000,ap-southeast-1a
2019-10-14 07:31:21.118059,CLOUDFRONT,0.017091,200,256000,ap-southeast-1a
2019-10-14 07:31:21.145483,CLOUDFRONT,0.01738,200,256000,ap-southeast-1a
2019-10-14 07:31:21.171201,CLOUDFRONT,0.015405,200,256000,ap-southeast-1a
2019-10-14 07:31:21.196954,CLOUDFRONT,0.015599,200,256000,ap-southeast-1a
2019-10-14 07:31:21.224504,CLOUDFRONT,0.017839,200,256000,ap-southeast-1a
2019-10-14 07:31:21.253406,CLOUDFRONT,0.019161,200,256000,ap-southeast-1a
