timestamp,server,resp_time,status_code,size,origin
2019-10-14 10:38:22.723239,CLOUDFRONT,0.458891,200,256000,sg-vpn-2
2019-10-14 10:38:23.083615,CLOUDFRONT,0.200994,200,256000,sg-vpn-2
2019-10-14 10:38:23.424650,CLOUDFRONT,0.187787,200,256000,sg-vpn-2
2019-10-14 10:38:23.789533,CLOUDFRONT,0.205359,200,256000,sg-vpn-2
2019-10-14 10:38:24.148811,CLOUDFRONT,0.187649,200,256000,sg-vpn-2
2019-10-14 10:38:24.480135,CLOUDFRONT,0.174372,200,256000,sg-vpn-2
2019-10-14 10:38:24.808569,CLOUDFRONT,0.173629,200,256000,sg-vpn-2
2019-10-14 10:38:25.167525,CLOUDFRONT,0.191278,200,256000,sg-vpn-2
2019-10-14 10:38:25.525455,CLOUDFRONT,0.19206,200,256000,sg-vpn-2
2019-10-14 10:38:25.891628,CLOUDFRONT,0.199818,200,256000,sg-vpn-2
2019-10-14 10:38:26.263248,CLOUDFRONT,0.199713,200,256000,sg-vpn-2
2019-10-14 10:38:26.649109,CLOUDFRONT,0.197494,200,256000,sg-vpn-2
2019-10-14 10:38:27.022491,CLOUDFRONT,0.195988,200,256000,sg-vpn-2
2019-10-14 10:38:27.381802,CLOUDFRONT,0.200845,200,256000,sg-vpn-2
2019-10-14 10:38:27.765140,CLOUDFRONT,0.199414,200,256000,sg-vpn-2
2019-10-14 10:38:28.107090,CLOUDFRONT,0.176114,200,256000,sg-vpn-2
2019-10-14 10:38:28.468133,CLOUDFRONT,0.194448,200,256000,sg-vpn-2
2019-10-14 10:38:28.832550,CLOUDFRONT,0.195112,200,256000,sg-vpn-2
2019-10-14 10:38:29.186334,CLOUDFRONT,0.193141,200,256000,sg-vpn-2
2019-10-14 10:38:29.554026,CLOUDFRONT,0.202876,200,256000,sg-vpn-2
2019-10-14 10:38:29.913107,CLOUDFRONT,0.195375,200,256000,sg-vpn-2
2019-10-14 10:38:30.280688,CLOUDFRONT,0.200623,200,256000,sg-vpn-2
2019-10-14 10:38:30.644533,CLOUDFRONT,0.193811,200,256000,sg-vpn-2
2019-10-14 10:38:31.001035,CLOUDFRONT,0.197548,200,256000,sg-vpn-2
2019-10-14 10:38:31.375402,CLOUDFRONT,0.204635,200,256000,sg-vpn-2
2019-10-14 10:38:31.749384,CLOUDFRONT,0.210167,200,256000,sg-vpn-2
2019-10-14 10:38:32.116598,CLOUDFRONT,0.208085,200,256000,sg-vpn-2
2019-10-14 10:38:32.475369,CLOUDFRONT,0.196186,200,256000,sg-vpn-2
2019-10-14 10:38:32.859262,CLOUDFRONT,0.221257,200,256000,sg-vpn-2
2019-10-14 10:38:33.223537,CLOUDFRONT,0.197622,200,256000,sg-vpn-2
2019-10-14 10:38:33.565738,CLOUDFRONT,0.180018,200,256000,sg-vpn-2
2019-10-14 10:38:33.930686,CLOUDFRONT,0.198693,200,256000,sg-vpn-2
2019-10-14 10:38:34.294841,CLOUDFRONT,0.200192,200,256000,sg-vpn-2
2019-10-14 10:38:34.664309,CLOUDFRONT,0.200279,200,256000,sg-vpn-2
2019-10-14 10:38:35.041656,CLOUDFRONT,0.200845,200,256000,sg-vpn-2
2019-10-14 10:38:35.409050,CLOUDFRONT,0.202559,200,256000,sg-vpn-2
2019-10-14 10:38:35.773072,CLOUDFRONT,0.198294,200,256000,sg-vpn-2
2019-10-14 10:38:36.126086,CLOUDFRONT,0.197745,200,256000,sg-vpn-2
2019-10-14 10:38:36.495483,CLOUDFRONT,0.198675,200,256000,sg-vpn-2
2019-10-14 10:38:36.866425,CLOUDFRONT,0.207009,200,256000,sg-vpn-2
2019-10-14 10:38:37.251223,CLOUDFRONT,0.214429,200,256000,sg-vpn-2
2019-10-14 10:38:37.668458,CLOUDFRONT,0.236611,200,256000,sg-vpn-2
2019-10-14 10:38:38.023606,CLOUDFRONT,0.186735,200,256000,sg-vpn-2
2019-10-14 10:38:38.385892,CLOUDFRONT,0.204508,200,256000,sg-vpn-2
2019-10-14 10:38:38.744719,CLOUDFRONT,0.207017,200,256000,sg-vpn-2
2019-10-14 10:38:39.103424,CLOUDFRONT,0.199965,200,256000,sg-vpn-2
2019-10-14 10:38:39.452674,CLOUDFRONT,0.183172,200,256000,sg-vpn-2
2019-10-14 10:38:39.821319,CLOUDFRONT,0.204971,200,256000,sg-vpn-2
2019-10-14 10:38:40.193422,CLOUDFRONT,0.202262,200,256000,sg-vpn-2
