timestamp,server,resp_time,status_code,size,origin
2019-10-14 03:56:42.223180,CLOUDFRONT,0.121569,200,256000,local
2019-10-14 03:56:42.360396,CLOUDFRONT,0.087842,200,256000,local
2019-10-14 03:56:42.439290,CLOUDFRONT,0.044363,200,256000,local
2019-10-14 03:56:42.525147,CLOUDFRONT,0.049739,200,256000,local
2019-10-14 03:56:42.644820,CLOUDFRONT,0.077673,200,256000,local
2019-10-14 03:56:42.754001,CLOUDFRONT,0.071071,200,256000,local
2019-10-14 03:56:42.860932,CLOUDFRONT,0.070838,200,256000,local
2019-10-14 03:56:42.960691,CLOUDFRONT,0.06076,200,256000,local
2019-10-14 03:56:43.081445,CLOUDFRONT,0.076577,200,256000,local
2019-10-14 03:56:43.176901,CLOUDFRONT,0.055946,200,256000,local
2019-10-14 03:56:43.261285,CLOUDFRONT,0.050634,200,256000,local
2019-10-14 03:56:43.344357,CLOUDFRONT,0.053345,200,256000,local
2019-10-14 03:56:43.435614,CLOUDFRONT,0.058181,200,256000,local
2019-10-14 03:56:43.544217,CLOUDFRONT,0.072179,200,256000,local
2019-10-14 03:56:43.676390,CLOUDFRONT,0.089328,200,256000,local
2019-10-14 03:56:43.781737,CLOUDFRONT,0.068001,200,256000,local
2019-10-14 03:56:43.873672,CLOUDFRONT,0.057311,200,256000,local
2019-10-14 03:56:43.978710,CLOUDFRONT,0.067166,200,256000,local
2019-10-14 03:56:44.075753,CLOUDFRONT,0.057683,200,256000,local
2019-10-14 03:56:44.185875,CLOUDFRONT,0.073019,200,256000,local
2019-10-14 03:56:44.279324,CLOUDFRONT,0.060407,200,256000,local
2019-10-14 03:56:44.383358,CLOUDFRONT,0.06341,200,256000,local
2019-10-14 03:56:44.501987,CLOUDFRONT,0.08143,200,256000,local
2019-10-14 03:56:44.600802,CLOUDFRONT,0.065316,200,256000,local
2019-10-14 03:56:44.718545,CLOUDFRONT,0.07459,200,256000,local
2019-10-14 03:56:44.837530,CLOUDFRONT,0.075127,200,256000,local
2019-10-14 03:56:44.938136,CLOUDFRONT,0.065394,200,256000,local
2019-10-14 03:56:45.058819,CLOUDFRONT,0.074474,200,256000,local
2019-10-14 03:56:45.190109,CLOUDFRONT,0.078841,200,256000,local
2019-10-14 03:56:45.294372,CLOUDFRONT,0.06297,200,256000,local
2019-10-14 03:56:45.414900,CLOUDFRONT,0.07632,200,256000,local
2019-10-14 03:56:45.522971,CLOUDFRONT,0.068764,200,256000,local
2019-10-14 03:56:45.627747,CLOUDFRONT,0.067236,200,256000,local
2019-10-14 03:56:45.732081,CLOUDFRONT,0.064974,200,256000,local
2019-10-14 03:56:45.838405,CLOUDFRONT,0.06707,200,256000,local
2019-10-14 03:56:45.954054,CLOUDFRONT,0.075435,200,256000,local
2019-10-14 03:56:46.050551,CLOUDFRONT,0.061561,200,256000,local
2019-10-14 03:56:46.140316,CLOUDFRONT,0.052589,200,256000,local
2019-10-14 03:56:46.250144,CLOUDFRONT,0.072277,200,256000,local
2019-10-14 03:56:46.348539,CLOUDFRONT,0.061174,200,256000,local
2019-10-14 03:56:46.470168,CLOUDFRONT,0.076169,200,256000,local
2019-10-14 03:56:46.570800,CLOUDFRONT,0.061325,200,256000,local
2019-10-14 03:56:46.666797,CLOUDFRONT,0.056968,200,256000,local
2019-10-14 03:56:46.763062,CLOUDFRONT,0.059696,200,256000,local
2019-10-14 03:56:46.862216,CLOUDFRONT,0.063036,200,256000,local
2019-10-14 03:56:46.959765,CLOUDFRONT,0.062965,200,256000,local
2019-10-14 03:56:47.089672,CLOUDFRONT,0.087953,200,256000,local
2019-10-14 03:56:47.224649,CLOUDFRONT,0.07316,200,256000,local
2019-10-14 03:56:47.329433,CLOUDFRONT,0.069723,200,256000,local
2019-10-14 03:56:47.427358,CLOUDFRONT,0.064034,200,256000,local
2019-10-14 03:56:47.528691,CLOUDFRONT,0.064063,200,256000,local
2019-10-14 03:56:47.645035,CLOUDFRONT,0.074532,200,256000,local
2019-10-14 03:56:47.759783,CLOUDFRONT,0.069194,200,256000,local
2019-10-14 03:56:47.860667,CLOUDFRONT,0.060431,200,256000,local
2019-10-14 03:56:47.958424,CLOUDFRONT,0.053864,200,256000,local
2019-10-14 03:56:48.060902,CLOUDFRONT,0.064888,200,256000,local
2019-10-14 03:56:48.164361,CLOUDFRONT,0.066284,200,256000,local
2019-10-14 03:56:48.266324,CLOUDFRONT,0.064238,200,256000,local
2019-10-14 03:56:48.387436,CLOUDFRONT,0.080922,200,256000,local
2019-10-14 03:56:48.492108,CLOUDFRONT,0.065769,200,256000,local
